period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
2003	Jennie med ie	1976		8.0	0.0	8.0	0.0	1.0
2003	MalinI	1979		16.0	0.0	16.0	0.0	1.0
2003	Jossebell	1969		27.0	0.0	27.0	0.0	1.0
2003	tuvali	1978		2.0	0.0	2.0	0.0	1.0
2003	Marlene	1967		1.0	0.0	1.0	0.0	1.0
2003	Vitsippa	1973		2.0	0.0	2.0	0.0	1.0
2003	GalnaMamman	1985		3.0	0.0	3.0	0.0	1.0
2003	Pyris	1978		2.0	0.0	2.0	0.0	1.0
2003	Snutten	1981		2.0	2.0	0.0	1.0	0.0
2003	Prillis	1971		2.0	1.0	1.0	0.5	0.5
2003	Thea	1980		1.0	0.0	1.0	0.0	1.0
2003	Lena	1980		1.0	0.0	1.0	0.0	1.0
2003	Tavi	1978		2.0	0.0	2.0	0.0	1.0
2003	vanilla	1973		5.0	0.0	5.0	0.0	1.0
2003	tvilling	1978		2.0	0.0	2.0	0.0	1.0
2003	marremask	1980		3.0	0.0	3.0	0.0	1.0
2003	Sunflower	1971		6.0	0.0	6.0	0.0	1.0
2003	Lilla H	1979		2.0	0.0	2.0	0.0	1.0
2003	tigger	1973		1.0	0.0	1.0	0.0	1.0
2003	sommar 77	1978		2.0	0.0	2.0	0.0	1.0
2003	pabe	1983		3.0	0.0	3.0	0.0	1.0
2003	Baronessan	1975		9.0	0.0	9.0	0.0	1.0
2003	Duttan	1984		3.0	0.0	3.0	0.0	1.0
2003	Moonlight	1977		3.0	0.0	3.0	0.0	1.0
2003	Maja Gräddnos	1979		1.0	0.0	1.0	0.0	1.0
2003	Jissa	1978		1.0	0.0	1.0	0.0	1.0
2003	Mamba	1985		1.0	0.0	1.0	0.0	1.0
2003	Nemi	1971		9.0	0.0	9.0	0.0	1.0
2003	5 barn Waldenryd	1976		1.0	1.0	0.0	1.0	0.0
2003	hummelhonung	1973		4.0	0.0	4.0	0.0	1.0
2003	annica83	1985		3.0	0.0	3.0	0.0	1.0
2003	Snoffsan	1980		3.0	0.0	3.0	0.0	1.0
2003	Nallen	1980		1.0	0.0	1.0	0.0	1.0
2003	Jojo77	1978		1.0	0.0	1.0	0.0	1.0
2003	Minimo	1975		1.0	0.0	1.0	0.0	1.0
2003	Tipptopp	1972		1.0	0.0	1.0	0.0	1.0
2003	Persikan	1983		2.0	0.0	2.0	0.0	1.0
2003	Vilda	1981		1.0	0.0	1.0	0.0	1.0
2003	Eken	1985		1.0	0.0	1.0	0.0	1.0
2003	Syster C	1980		1.0	0.0	1.0	0.0	1.0
2003	Sanna80	1981		1.0	1.0	0.0	1.0	0.0
2003	fröken	1977		2.0	0.0	2.0	0.0	1.0
2003	jesslin	1973		1.0	0.0	1.0	0.0	1.0
2004	Jossebell	1969		21.0	2.0	19.0	0.09523809523809523	0.9047619047619048
