period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	0	0	0	NaN	NaN	0.0	0.0
2004	0	0	0	NaN	NaN	0.0	0.0
2005	0	0	0	NaN	NaN	0.0	0.0
2006	0	0	0	NaN	NaN	0.0	0.0
2007	0	0	0	NaN	NaN	0.0	0.0
2008	3	3	0	1.0000000000	0.0000000000	0.004817377637712773	0.0
2009	0	0	0	NaN	NaN	0.0	0.0
2010	1	1	0	1.0000000000	0.0000000000	0.002426739801291702	0.0
2011	0	0	0	NaN	NaN	0.0	0.0
2012	0	0	0	NaN	NaN	0.0	0.0
2013	0	0	0	NaN	NaN	0.0	0.0
2014	1	0	1	0.0000000000	1.0000000000	0.0	0.007217814403213602
2015	0	0	0	NaN	NaN	0.0	0.0
2016	0	0	0	NaN	NaN	0.0	0.0
2017	0	0	0	NaN	NaN	0.0	0.0
2018	0	0	0	NaN	NaN	0.0	0.0
2019	0	0	0	NaN	NaN	0.0	0.0
2020	0	0	0	NaN	NaN	0.0	0.0
2021	0	0	0	NaN	NaN	0.0	0.0
2022	0	0	0	NaN	NaN	0.0	0.0
